ds,VAE_MinesystemBasic_z_yhat,VAE_ModeMass_z_yhat,VAE_SportKorea_z_yhat,VEA_StreetNatural_z_yhat,VAE_OutdoorNormcore_z_yhat,VAE_EleganceTrad_z_yhat,VAE_GirlyDesigner_z_yhat,VAE_OfficeManush_z_yhat
2024-03-29,0.5306064546787994,0.9020871926352929,0.6350006778485879,0.08620411499654823,1.0956325105088542,0.24924424792105537,1.1148146413372804,1.9599091621500417
2024-03-31,0.6247438496120614,0.9908804754158832,0.42162032208527556,-0.1027087991352384,1.2693280073336282,0.2477335710658633,1.1596797022323513,2.123033039293854
2024-04-02,0.6723318530955821,0.7948079794314774,0.9227748802790665,0.4569519691241791,1.1366169979916805,0.10828395635105159,1.036979774484478,1.8489989178517632
2024-04-05,0.5614978842455434,0.8922359822297521,0.6680195134898118,0.15951709064272307,1.0490335118382723,0.2879599217581145,1.0659304363616913,1.8360163387380575
2024-04-08,0.48920839977001457,0.8269029234209861,0.6781406247465462,0.16479436722468555,1.032278307452733,0.48336621579367434,1.1472588501818415,1.8681650284396838
2024-04-15,0.5212837760441609,0.8170517128790877,0.7111594602048634,0.23811831901381064,0.9856859086120867,0.5220812378540387,1.0983746444973859,1.7442722057477404
2024-04-16,0.7364826056432452,0.7751055583486004,0.9888125511950985,0.6035998727006364,1.0434322003101466,0.18571400047213837,0.9392113631157402,1.601213272468295
2024-04-18,0.777888328288114,0.9066559620381902,0.6357595006320289,0.3499278210680715,1.220634417188279,0.32688173033841705,0.9410571133795333,1.7784117527147894
2024-04-19,0.625648636792702,0.8725335611474531,0.7340571844058612,0.3061649942188852,0.9558487141566213,0.3653899658791976,0.9681620249928039,1.588230693353928
2024-04-22,0.5533599892510884,0.8072005023478743,0.7441782992940182,0.3114422884146393,0.9390935852750837,0.5607962598630437,1.049490438571491,1.6203793830806705
2024-04-24,0.6609868059663537,0.9824653049652949,0.7857265994235716,0.20791802203610688,1.024682739327689,0.4008585263648127,0.940102240953743,1.7188998935371416
2024-04-26,0.6577259659091902,0.862682350630872,0.7670760283357548,0.3794889871005982,0.9092564914905562,0.40410498782048754,0.9192778187453586,1.4643378707203305
2024-05-06,0.6175146474843771,0.7874980813156359,0.810215987153045,0.45809027417743686,0.8459091399436958,0.6382263037449318,0.951722026076301,1.372593737813329
2024-05-08,0.7251414641997942,0.9627628839329231,0.8517642872832207,0.3545660077997179,0.9314982939962588,0.47828857024628413,0.8423338284582699,1.4711142482693067
2024-05-09,0.8741200386210384,0.8771023305284419,0.7348160315762727,0.5698997942156134,1.0808577240783301,0.4430267961228609,0.7944044946799568,1.406733285017703
2024-05-11,0.9567239176415874,0.6750636005267745,0.7072580489443105,0.6232007843628766,0.9890971722995004,0.48120275599617407,0.8744862166206211,1.4638783094070105
2024-05-12,0.8166105582252761,0.9317732124884966,0.6197333642196927,0.3372295600341541,0.989770893454601,0.48002402870523697,0.8663744664822053,1.3796761038238081
2024-05-13,0.6495919863375863,0.7776468708867632,0.8432348324434775,0.5314142694967463,0.7993169175602098,0.6769413254091086,0.9028378195295353,1.2487009162931781
2024-05-14,0.8647910968118423,0.7357007162750686,1.1208879245464471,0.8968958300052007,0.8570632344893284,0.34057408795181865,0.7436745379155895,1.1056419832849642
2024-05-16,0.9061973812065474,0.8672511198040526,0.7678348762076245,0.6432237920123994,1.0342655018300018,0.4817418176678747,0.7455202877151137,1.2828404640760327
2024-05-18,0.9888012997637977,0.665212389475387,0.7402768932229391,0.6965247843458527,0.942504950371691,0.5199177777263048,0.825589069674134,1.3399854883562872
2024-05-22,0.7892962682309073,0.9430604620099889,0.9178019773382812,0.5012140076398583,0.8383138504276014,0.5557186139074417,0.7445265950440613,1.2233286058579986
2024-05-23,0.9382748624201405,0.8573999084429681,0.800853721454023,0.7165477951469035,0.9876732806703571,0.5204568398772841,0.6965907912751801,1.158947642553196
2024-05-24,0.7860354715155671,0.8232775069298027,0.8991513909625065,0.6727849758866988,0.7228876028898366,0.5589650754509454,0.7236892327361666,0.968766583246387
2024-05-25,1.0208787807462123,0.6553611771060472,0.7732957071407831,0.7698487879839547,0.8959127289489199,0.5586327999606875,0.7766595731459475,1.2160926666098817
2024-05-28,0.9289460190007797,0.7159982911057267,1.1869255361468714,1.0435438365058205,0.7638787912088626,0.41800413223719546,0.6458284845652573,0.8578563398876196
2024-05-31,0.8181129519229166,0.8134262920388148,0.9321701265604525,0.7461089807886772,0.6762953808107874,0.5976800977439898,0.6747597359857195,0.8448737609387186
2024-06-01,1.0529562611460819,0.6455099622059343,0.8063144425275535,0.8431727928287946,0.8493205070559844,0.5973478222568719,0.727730076351908,1.0921998442691685
2024-06-03,0.745824369194908,0.7480932313382758,0.9422911943854817,0.7513862799601354,0.6595402527375829,0.7930863918914075,0.7560687392193266,0.8770224507073097
2024-06-04,0.961023499375837,0.7061470761773734,1.2199442708999122,1.1168678411770092,0.7172865698719972,0.4567191545464369,0.5968989876419335,0.7339635174492855
2024-06-05,0.8534512291693673,0.9233580325999626,0.9838394631878402,0.6478620170924926,0.7451294073549446,0.6331486584709356,0.6466676013726923,0.9755429599677772
2024-06-07,0.8501904326975389,0.8035750768691698,0.9651888590646687,0.8194329858866726,0.6297031600854083,0.6363951198172249,0.625830238756915,0.7209809349936174
2024-06-08,1.085033742109394,0.6356587469717856,0.8393331742013018,0.9164967981329838,0.8027282863454566,0.636062844220481,0.6788005790344211,0.968307017231743
2024-06-09,0.9449204025248675,0.8923683581925521,0.7518084725948377,0.6305255752965396,0.8034020077283633,0.634884116930168,0.6706823587293048,0.884104810356883
2024-06-10,0.7779018505332138,0.738242015976388,0.9753099243985115,0.8247102856747187,0.6129480320554112,0.8318014136374619,0.7071392417246709,0.7531296214846799
2024-06-11,0.9931009808064698,0.6962958607352224,1.2529630001901297,1.1901918470161268,0.6706943491431635,0.49543417626585534,0.5479694899734657,0.6100702628434412
2024-06-12,0.8855287106429438,0.913506817163109,1.0168581917104738,0.7211860228671498,0.6985371865523637,0.671863680194192,0.5977381035289787,0.8516492812011105
2024-06-13,1.0345073048010174,0.827846263001378,0.8999099192277049,0.9365198106938729,0.8478966168024791,0.6366019061545366,0.5498022994990976,0.787267892368557
2024-06-15,1.1171112234479181,0.625807531574875,0.8723519029352501,0.98982080373038,0.7561360652106099,0.6747778659901638,0.6298710808626999,0.8444120658871965
2024-06-16,0.976997883845684,0.8825171428227867,0.7848272013816038,0.7038495808491416,0.756809786459219,0.6735991386797139,0.6217528604352722,0.7602094348678011
2024-06-17,0.8099793318336436,0.7283908006351332,1.008328653237758,0.8980342911786657,0.5663558106498724,0.8705164353688442,0.6582097433091613,0.6292338218514624
2024-06-18,1.0251784621827902,0.6864446454383724,1.2859817289735251,1.263515852553229,0.6241021276632941,0.5341491978964531,0.4990399915215974,0.4861744633566859
2024-06-19,0.9176061921046628,0.9036556019258215,1.0498769208017078,0.7945100284069023,0.6519449649993326,0.710578701133111,0.5488086050122335,0.7277534819695476
2024-06-20,1.0665847863624216,0.8179950478186734,0.9329286546275787,1.009843815633543,0.8013043950997281,0.6753169262447485,0.500872800949115,0.6633720923918028
2024-06-21,0.9143453956660518,0.7838726463443572,1.0312263295342419,0.9660809957384093,0.5365187172962091,0.713825161139672,0.5279712422629237,0.47319060653382494
2024-06-22,1.1491887050957164,0.6159563165227901,0.9053706504064143,1.0631448071971974,0.70954384332796,0.7134928850051846,0.5809415825310748,0.720516263341684
2024-06-23,1.0090753655194762,0.8726659278392532,0.8178459547571931,0.7771735836465319,0.7102175643996557,0.7123141572561746,0.5728233622292827,0.6363136307355266
2024-06-24,0.8420568134631223,0.7185395856288861,1.0413474121870627,0.9713582931284235,0.5197635884575781,0.9092314535836834,0.6092802452493712,0.5053380161346082
2024-06-25,1.0572559438482902,0.6765934304883878,1.3190004929259493,1.3368398505954724,0.5775099052502949,0.5728642157191197,0.450110493670164,0.36227865609496424
2024-06-26,0.9496836735178821,0.8938043870317898,1.0828956893745179,0.8678340228330372,0.6053527423627049,0.7492937191639379,0.4998791074278419,0.6038576728712405
2024-06-27,1.0986622672242106,0.8081438329093882,0.9659474224406477,1.083167806561481,0.7547121722127181,0.7140319446818149,0.4519433033650355,0.5394762821286534
2024-06-28,0.9464228759696207,0.7740214313970937,1.0642450965254444,1.039404982720769,0.489926494104979,0.7525401797918011,0.479041744598289,0.3492947953411492
2024-06-29,1.1812661848506654,0.606105101573352,0.9383894172803556,1.1364687902389965,0.6629516198367224,0.7522079038375341,0.5320120847801886,0.5966204512231521
2024-07-01,0.8741342922168822,0.7086883707236917,1.074366178714519,1.0446822683288444,0.47317136449285196,0.9479464725360207,0.5603507472782557,0.3814422027639256
2024-08-01,1.259049657014224,0.7588877584569352,1.1310412606050202,1.4497876707883988,0.5217510503565865,0.9076070399244403,0.20729581164387384,-0.08000279125116017
2024-09-01,1.3298501463592536,0.774153778852337,1.1480336299875027,1.5104133182845836,0.2442953213518797,1.0994643476255586,0.08352837928129199,-0.6026445140907251
2024-10-01,1.50634063550929,0.5386764219959974,1.781263239242553,2.3633754720119673,-0.07478123571181831,1.1148744823559416,-0.23490248295788888,-1.3722627487288812
2024-11-01,1.5238174792132546,0.5966995633669714,1.6585829139167372,2.3592364939375825,-0.3487335445775672,1.4494105226671832,-0.4016892255970375,-1.880829868824985
2024-12-01,1.7468573598125765,0.6460879852752276,1.5772776092145846,2.4636249652743074,-0.36140359547453677,1.6027595952580813,-0.5525550991930747,-2.2132901048775793
2025-01-01,1.8157755783655323,0.6278215849371804,1.974402415498576,2.8475812902049724,-0.6526373155940894,1.794599233476108,-0.8212173478873764,-2.7413293232219598
2025-02-01,2.175668001547669,0.3007174399660183,1.9619712138989045,3.40951194844578,-0.7814073356723314,1.9523734943453834,-0.984802363889608,-3.2441498037299317
2025-03-01,2.303977913380373,0.26131258040394567,2.0940462844297847,3.702807839827398,-0.9677762331563872,2.1072335705393206,-1.1805203572664744,-3.7397330624331153
2025-04-01,2.3403550624163185,0.2825448348415709,2.6397511976965653,4.269798765991534,-1.2861790693645505,2.1214649776207435,-1.5070694399066322,-4.5935539303024004
2025-05-01,2.5100712973750614,0.37469037772534575,2.4187731982860408,4.309422611757813,-1.2953457001222837,2.4174927828213884,-1.7009546237793525,-4.911939563611219
2025-06-01,2.5808717867199364,0.38995639812081995,2.435765567668501,4.370048259253796,-1.5728014291270584,2.609350090522668,-1.8247220561418742,-5.434581286450716
2025-07-01,2.7573622758695535,0.15447904126420597,3.068995176923594,5.223010412981429,-1.8918779861911668,2.6247602252533917,-2.1431529183808977,-6.204199521089504
2025-08-01,2.77483911957407,0.21250218263532927,2.9463148515977187,5.218871434906895,-2.1658302950564616,2.9592962655642574,-2.3099396610201883,-6.712766641184876
2025-09-01,2.8308604476524275,0.10776426240039211,3.0885110043182338,5.517444611895519,-2.36895432215407,3.3095626345033073,-2.424348651716949,-7.1762024924659835
2025-10-01,3.066797218726454,0.24362420420489905,3.2621343531805906,5.707216231175387,-2.469734066073416,3.3044849763728545,-2.72946778331058,-7.573266095582321
2025-11-01,3.426689641909381,-0.0834799407652525,3.249703151579072,6.269146889414886,-2.5985040861500095,3.462259237241809,-2.8930527993128536,-8.076086576089178
2025-12-01,3.2478676611061306,-0.020301531176470877,3.517754983544256,6.4706562588844205,-2.974653238979913,3.8128578821358827,-3.0604321301911757,-8.786848083252059
2026-01-01,3.6327830259041676,0.029897856556319158,3.5744300654355654,6.875761661345293,-2.9260735531157946,3.772518449523669,-3.413487065825848,-9.248293077267132
2026-02-01,3.7035835152486127,0.04516387695152976,3.5914224348181905,6.936387308841619,-3.20352928212102,3.964375757225292,-3.5372544981883025,-9.77093480010728
2026-03-01,3.831893427082114,0.005759017388682841,3.723497505349329,7.229683200224103,-3.389898179605101,4.119235833418805,-3.73297249156531,-10.266518058810135
2026-04-01,3.900811645633643,-0.01250738294903335,4.120622311633751,7.613639525154164,-3.681131899725568,4.311075471637809,-4.001634740259339,-10.794557277155208
2026-05-01,4.025860759934901,-0.17169519809564038,4.23404678927869,8.078506375876298,-3.9829270455348786,4.469182008460907,-4.218190096443743,-11.54470341354525
2026-06-01,4.081882088013439,-0.2764331183307521,4.3762429419978215,8.37707955286366,-4.186051072632248,4.8194483774006445,-4.332599087139903,-12.00813926482509
2026-07-01,4.317818859087124,-0.1405731765261899,4.5498662908616145,8.566851172144368,-4.286830816552356,4.8143707192695215,-4.637718218733935,-12.405202867942634
2026-08-01,4.6777112822702245,-0.4676773214973281,4.537435089260908,9.128781830385416,-4.415600836629288,4.972144980138559,-4.801303234736313,-12.908023348449936
2026-09-01,4.714088431306213,-0.44644506706005843,5.083140002527113,9.695772756549482,-4.734003672837175,4.9863763872205675,-5.127852317376121,-13.761844216318778
2026-10-01,4.883804666265007,-0.35429952417527055,4.862162003116587,9.735396602314708,-4.743170303594665,5.282404192420618,-5.321737501249075,-14.080229849627193
2026-11-01,4.954605155610009,-0.33903350378017616,4.879154372498943,9.796022249810875,-5.0206260325996475,5.4742615001219415,-5.445504933611535,-14.6028715724667
2026-12-01,5.1310956447600065,-0.5745108606371201,5.512383981754095,10.648984403539156,-5.339702589663292,5.489671634852722,-5.763935795850598,-15.372489807105195
2027-01-01,5.148572488463526,-0.5164877192652886,5.389703656428177,10.644845425463737,-5.613654898529111,5.824207675164011,-5.930722538489849,-15.88105692720119
2027-02-01,5.204593816542383,-0.621225639500339,5.531899809147967,10.943418602452077,-5.816778925626293,6.1744740441029435,-6.045131529186462,-16.344492778481758
2027-03-01,5.332903728373646,-0.6606304990618832,5.663974879678936,11.23671449383226,-6.003147823111619,6.32933412029782,-6.240849522563051,-16.84007603718529
2027-04-01,5.717819093172141,-0.6104311113298,5.720649961570374,11.641819896293951,-5.954568137247178,6.288994687685826,-6.593904458197633,-17.30152103119986
2027-05-01,5.928732922631237,-0.851874702228391,5.825167026940935,11.988416771353606,-6.232697587107479,6.482030723035686,-6.709553670159275,-17.73996012080898
2027-06-01,5.965110071667097,-0.8306424477906491,6.3708719402081435,12.555407697517781,-6.551100423315915,6.49626213011692,-7.036102752799608,-18.593780988678397
2027-07-01,6.134826306625679,-0.7384969049071696,6.149893940797426,12.595031543283962,-6.560267054073632,6.792289935318216,-7.229987936672028,-18.912166621986785
2027-08-01,6.2056267959706926,-0.7232308845116934,6.166886310179941,12.655657190780085,-6.837722783078585,6.984147243019051,-7.353755369034702,-19.434808344826692
2027-09-01,6.274545014523501,-0.7414972848504569,6.564011116464961,13.039613515712064,-7.128956503198525,7.175986881237134,-7.622417617728986,-19.96284756317173
2027-10-01,6.399594128824342,-0.9006850999969307,6.677435594109158,13.504480366433052,-7.430751649008006,7.3340934180610855,-7.838972973913002,-20.71299369956108
2027-11-01,6.455615456903907,-1.005423020233163,6.8196317468305985,13.80305354342408,-7.633875676105232,7.684359786999282,-7.953381964610047,-21.176429550842425
2027-12-01,6.6915522279770965,-0.8695630784274232,6.993255095691541,13.99282516270145,-7.734655420024603,7.679282128869612,-8.258501096203366,-21.573493153958175
2028-01-01,7.051444651159462,-1.196667223397888,6.980823894090985,14.55475582094135,-7.8634254401021595,7.837056389738689,-8.422086112205623,-22.076313634465695
2028-02-01,7.0878218001961715,-1.1754349689607904,7.526528807357697,15.12174674710649,-8.181828276309691,7.851287796819788,-8.748635194845878,-22.930134502334838
2028-03-01,7.108559441430577,-0.9976288720045793,7.422499074919405,14.946036809691655,-8.340354336851389,8.182577376501325,-8.89458457467796,-23.1841387447456
2028-04-01,7.468451864613048,-1.324733016975415,7.4100678733185665,15.507967467931913,-8.469124356928766,8.340351637370876,-9.058169590680192,-23.6869592252529
2028-05-01,7.289629883811216,-1.2615546073874444,7.678119705284164,15.70947683740332,-8.845273509757568,8.690950282264048,-9.225548921558774,-24.39772073241546
2028-06-01,7.6745452486084265,-1.2113552196534652,7.734794787174495,16.114582239862383,-8.796693823893893,8.650610849651805,-9.57860385719342,-24.85916572643127
2028-07-01,7.885459078066019,-1.452798810552228,7.8393118525451,16.461179114920398,-9.074823273755342,8.843646885003952,-9.694253069154225,-25.297604816039037
2028-08-01,7.9218362271032,-1.431566556115217,8.38501676581171,17.028170041086057,-9.393226109962425,8.857878292084592,-10.02080215179462,-26.151425683908357
2028-09-01,7.939313070806741,-1.3735434147433254,8.262336440485692,17.02403106301052,-9.667178418828103,9.192414332396014,-10.18758889443386,-26.65999280400409
2028-10-01,8.162352951406014,-1.324154992835202,8.181031135783792,17.12841953434736,-9.67984846972538,9.34576340498672,-10.338454768029862,-26.992453040056958
2028-11-01,8.231271169959514,-1.3424213931737214,8.578155942068602,17.51237585927914,-9.971082189845022,9.537603043203905,-10.6071170167244,-27.520492258401763
2028-12-01,8.356320284260502,-1.501609208320745,8.691580419712748,17.977242710000457,-10.272877335654448,9.695709580028264,-10.823672372908215,-28.270638394790684
